track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,uncertainty,288,0.748045053457477,0.8826503143056887,0.7547602288601349,0.9539717450316035,0.3681726230613621,0.8713054187192119,0.6956191921107528,0.8422518912200244,0.9664296407185629,0.6513706793802145,0.7637094458799886,0.6195748449955713
a,0,uncertainty,303,0.7721996463254338,0.8832074949889063,0.7803395158140867,0.9489290281329923,0.5940366972477065,0.8663892741562644,0.6956623225053492,0.8431932486574034,0.9665854701649342,0.6477174849267873,0.7556183745583039,0.6316649165791622
a,0,uncertainty,318,0.7795882171992344,0.8887661584791667,0.7791286694776511,0.9589419660481643,0.5806451612903226,0.8687577383408998,0.7015540514992249,0.8452355391420106,0.969285561517217,0.6819484240687679,0.7504889633975971,0.6594365494889055
a,0,uncertainty,333,0.7922401556872807,0.8919203750348123,0.7974690429139771,0.9588572103181631,0.6280353200883002,0.8662466062189437,0.7107009381435436,0.8454348766767633,0.970364996093314,0.7484161621849923,0.750140056022409,0.6519652354390971
a,0,uncertainty,348,0.7856242690553604,0.8891032697464626,0.798139690779675,0.9583646653738077,0.6303664921465969,0.8731354759341842,0.7033200531208499,0.842613847532848,0.9693283484924576,0.693504366812227,0.7588966700014291,0.641088502083844
a,0,uncertainty,363,0.7948933123526997,0.8944171052269969,0.801531318362701,0.9659874638948381,0.6366962885520125,0.8800491475963753,0.7066502841345416,0.8485638552122713,0.9710418984056359,0.7127746135069162,0.76998556998557,0.6622906898861353
a,0,uncertainty,378,0.7985188123607956,0.8963570045454716,0.8045615612266178,0.9669574721392743,0.6304347826086957,0.8778248227312146,0.7168067863364387,0.8487841115165287,0.9711884419073827,0.7510384934921075,0.767435158501441,0.6561992420140769
a,0,uncertainty,393,0.8046331502343722,0.8979275861395211,0.8109847742285997,0.966549330396649,0.6543878656554712,0.8777346145982416,0.7164482602801627,0.847578285364895,0.973358272149484,0.7544843049327354,0.766527437707043,0.6846299810246679
a,0,uncertainty,408,0.8063493366615755,0.8996578015369245,0.8122102766037371,0.9674686746279193,0.6254742547425475,0.8794051741698921,0.7122882800954871,0.8478654874986352,0.9754572688536182,0.7705031013094418,0.7695204983340577,0.7091612903225807
a,0,uncertainty,423,0.8068157425782236,0.8998801035544399,0.8137085713598448,0.9673844702923609,0.6460409019402202,0.8819717303668929,0.715209869113886,0.8484980980280705,0.975848375786997,0.7537418808246258,0.7718940936863544,0.7007522631646054
a,0,uncertainty,438,0.8070640674483953,0.9007083760809768,0.8195388651815042,0.967714010270132,0.6416065911431514,0.8799794661190965,0.7141251405020607,0.8488978482843245,0.9777520732082723,0.7555240793201133,0.7644521138912856,0.7135252842971207
