metric,target_frac,target_score,reference,strategy,labels_needed,labels_needed_random,label_saving
f1_rr,0.99,0.9181124007722833,0.9273862634063468,quota,,,
f1_rr,0.99,0.9181124007722833,0.9273862634063468,random,,,
f1_rr,0.99,0.9181124007722833,0.9273862634063468,uncertainty,,,
f1_yso,0.9,0.8392251217230987,0.9324723574701097,class_balanced,187.7575312113552,540.0774481868611,0.6523507288784385
f1_yso,0.9,0.8392251217230987,0.9324723574701097,margin,143.06292036802142,540.0774481868611,0.735106657668618
f1_yso,0.9,0.8392251217230987,0.9324723574701097,prototype,192.13841626342207,540.0774481868611,0.6442391421666172
f1_yso,0.9,0.8392251217230987,0.9324723574701097,quota,,540.0774481868611,
f1_yso,0.9,0.8392251217230987,0.9324723574701097,random,540.0774481868611,540.0774481868611,0.0
f1_yso,0.9,0.8392251217230987,0.9324723574701097,uncertainty,204.90372269755744,540.0774481868611,0.620603075752456
f1_yso,0.95,0.8858487395966042,0.9324723574701097,class_balanced,294.3120076822986,,
f1_yso,0.95,0.8858487395966042,0.9324723574701097,margin,268.0909360568505,,
f1_yso,0.95,0.8858487395966042,0.9324723574701097,prototype,309.3487533458465,,
f1_yso,0.95,0.8858487395966042,0.9324723574701097,quota,,,
f1_yso,0.95,0.8858487395966042,0.9324723574701097,random,,,
f1_yso,0.95,0.8858487395966042,0.9324723574701097,uncertainty,303.90181106251845,,
f1_yso,0.99,0.9231476338954085,0.9324723574701097,class_balanced,,,
f1_yso,0.99,0.9231476338954085,0.9324723574701097,margin,,,
f1_yso,0.99,0.9231476338954085,0.9324723574701097,prototype,,,
f1_yso,0.99,0.9231476338954085,0.9324723574701097,quota,,,
f1_yso,0.99,0.9231476338954085,0.9324723574701097,random,,,
f1_yso,0.99,0.9231476338954085,0.9324723574701097,uncertainty,,,
