track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,random,813,0.7818842021223248,0.9057601773343346,0.765971984181725,0.9630126999961631,0.30567081604426005,0.894627600521311,0.7838150289017342,0.8782847081373838,0.9652682637834635,0.8303855452347627,0.7752989469926825,0.6405942094891618
a,0,random,828,0.7838473866787798,0.9061393459879826,0.768533222270182,0.9622970615859385,0.3088235294117647,0.8948998354785638,0.7849752586594692,0.8796337452217975,0.9647623192969134,0.8357524828113063,0.7791421961203061,0.644340051522958
a,0,random,843,0.7848010709484244,0.9074086306615229,0.7687634507323922,0.9634723312965694,0.3122017723244717,0.896375307688595,0.7854617344029198,0.8816001768151177,0.9661895680189605,0.8332067830928879,0.7750492919878115,0.6496526729084868
a,0,random,858,0.7844789627539748,0.9081767682055706,0.7676749824784306,0.9650615600330369,0.30416666666666664,0.8951211256709056,0.7858701376871567,0.8826332705308656,0.9670886544170003,0.8305300713557594,0.7759113652609007,0.6539278131634819
a,0,random,873,0.7823967181938056,0.9074563319231234,0.7646411347574535,0.9649227224728809,0.2938322938322938,0.8940234431527664,0.7840900506156985,0.8811485367200442,0.966931755132236,0.8345156713530246,0.76928609962237,0.6528198908429351
a,0,random,888,0.7831310769965927,0.9068642191574672,0.7660505603684132,0.9649102578884661,0.30503795721187027,0.8949146000192995,0.7824897400820794,0.8807444398002507,0.9658550134246829,0.8358247757701807,0.7723165883628479,0.6460863204096562
a,0,random,903,0.7838699887578487,0.9067841837435091,0.7664521702038145,0.9641256467963145,0.31163434903047094,0.8963110184691454,0.7799554223349473,0.8810320323603367,0.9661294349357819,0.8390104908690584,0.7754662840746055,0.6411652199499779
a,0,random,918,0.7843609508555677,0.9071017719679185,0.7659850819238205,0.9643097384251696,0.31237042156185213,0.8973811833171678,0.783735101368183,0.8825263709624582,0.9652288935961594,0.8403006725570354,0.778372591006424,0.6350235849056604
a,0,uncertainty,18,0.3036953078422193,0.4252805490964926,0.3723899900565813,0.5958878871993908,0.005401512423478574,0.3084546299163828,0.2053858104609011,0.6135260816821674,0.3997252554703598,0.17904290429042904,0.34325996259531005,0.08257372654155495
a,0,uncertainty,33,0.3218050777390426,0.5186421562585577,0.3734557188113765,0.46458304134548,0.0059216809933142316,0.3218038012041081,0.4028590794257194,0.21477137820628125,0.8034987754286,0.19026921541668515,0.27021371992228366,0.2223250077089115
a,0,uncertainty,48,0.38515244517698277,0.6036136072679801,0.4106340047687729,0.8208524643452115,0.02029664324746292,0.3902547065337763,0.3801712306385204,0.19965537908300868,0.8422974567439777,0.23523726684063012,0.4236540158870256,0.1539528432732316
a,0,uncertainty,63,0.40227126998039486,0.6522807971775851,0.4426211271948637,0.9269963018764553,0.031992687385740404,0.6921553693830922,0.38581560283687943,0.1813393237538247,0.8794511299460801,0.2457036236865364,0.14238707747532156,0.1346003134796238
a,0,uncertainty,78,0.4650353440506175,0.7409753120744901,0.4692644697974751,0.9338024498305968,0.03832576903681291,0.7022020789201439,0.45363452579766195,0.7098861593768724,0.8701028077071215,0.14482758620689656,0.1733835894462163,0.15915313013323598
a,0,uncertainty,93,0.5195815721458293,0.7807578461270842,0.5171902306338318,0.8990783080880251,0.05861546235472461,0.7384215264579373,0.5829286297058938,0.757875495074642,0.9105727212962604,0.18651459241865145,0.21049723756906077,0.3317301763472685
a,0,uncertainty,108,0.5451161639705809,0.7926645947586828,0.5459905188880602,0.9130803391199032,0.12207916070577014,0.709295970586774,0.6028130255312644,0.7868279116804315,0.9119276321924834,0.36882584173645533,0.1877575044143614,0.30343808976778536
